Language,hand,left,right,leg/foot,to walk,road/path,to come,to turn,to swim,dirty,dust,skin,back,belly,bone,intestines,liver,breast,shoulder,"to know, be knowledgeable",to think,to fear,blood,head,neck,hair,nose,to breathe,"to sniff, smell",mouth,tooth,tongue,to laugh,to cry,to vomit,to spit,to eat,to chew,to cook,to drink,to bite,to suck,ear,to hear,eye,to see,to yawn,to sleep,to lie down,to dream,to sit,to stand,person/human being,man/male,woman/female,child,husband,wife,mother,father,house,thatch/roof,name,to say,rope,"to tie up, fasten",to sew,needle,to hunt,to shoot,"to stab, pierce",to hit,to steal,to kill,"to die, be dead","to live, be alive",to scratch,"to cut, hack",stick/wood,to split,sharp,"dull, blunt",to work,to plant,to choose,to grow,to swell,to squeeze,to hold,to dig,to buy,"to open, uncover","to pound, beat",to throw,to fall,dog,bird,egg,feather,wing,to fly,rat,meat/flesh,fat/grease,tail,snake,worm (earthworm),louse,mosquito,spider,fish,rotten,branch,leaf,root,flower,fruit,grass,earth/soil,stone,sand,water,to flow,sea,salt,lake,woods/forest,sky,moon,star,cloud,fog,rain,thunder,lightning,wind,to blow,warm,cold,dry,wet,heavy,fire,to burn,smoke,ash,black,white,red,yellow,green,small,big,short,long,thin,thick,narrow,wide,"painful, sick","shy, ashamed",old,new,good,"bad, evil","correct, true",night,day,year,when?,to hide,to climb,at,"in, inside",above,below,this,that,near,far,where?,I,thou,he/she,we,you,they,what?,who?,other,all,and,if,how?,"no, not",to count,One,Two,Three,Four,Five,Six,Seven,Eight,Nine,Ten,Twenty,Fifty,One Hundred,One Thousand
Gelao (Moji),pa24 mi31,tso53,ʑəu24,pa24 ko24,pi31,ka31 lan31,do31,lə53 ve53,kau53 oŋ53,ka31 le24,pe24 pa31 tau24,po31 qu24,ta53 kaŋ53,pa31 ɬaŋ31,ka31 de24,ka53 se53,te24,pa31 pa24,kʉ53 bja31,səu31,dəu31,bə31 lau31,pla24,ta31 əi24,ʑin53 həu31,ka31 suŋ31,te31 ŋe24,va31,mu24,pə31 tso24,qu53,mau31,ka31 ʂəu31,li24,ka31 ta24,ka31 thu24,ka31,la31 kai24,toŋ24,ʐan53,tʂaŋ53,dʐɿ24 (həi31),pa24 vi31,nɨ55 huŋ31,pa31 tau31,qa31,ta53 ha53 tɕhin24,ŋu24,,la31 pjaŋ31,qau53,lo24 dʐɿ24,ka31 tshu24,pau53 lʉ53,ma53 lʉ53,la24 sai53,pau53 ba31,ma53 lʉ53,mi53,ba53,vu31 tɕi53,a24 i31,ka31 neŋ31,ɕi31,sa24,,kaŋ53,bə31 ləi24,de53 de53 ka31 dʑu31,ʂe24,,ləu24,lan53,van31,plan31,pəu53,tɕja53,,,,qəu31 qəu31,ma53 tɕhi31,,taŋ53,ka31 ɬəi24,jau24,,,,khəu53 khəu53,tʂeŋ31,pa31 ha31,tan53,,to24,məu31,mə31 no24,ka31 toŋ31,ka31 məi24 ka31 ʐɿ31,vau31 vau31,la31 phau24,ɬəi53,u53,ka53 dəu53,ka31 tsəi24,ŋau31,ka53 tɕi53,ma53 bə31 dʐuŋ31,,ma53 ma24 maŋ53,ma53 bə31 lau31,ʐəu24,ti31,dʑi31 dʑi31,ka31 du24,hua53,ma31 ma24,qau31,pa31 tau24,po31 oŋ31,po31 oŋ31 ti55 ja53,oŋ53,,hai53 tsi53,ka31 ȵiu31,fu31,,vəi31 vəi31,oŋ53 dʑi31,duŋ31 dai53,ʑun31,tʂau24 tsi53,man31,vəi31 vəi31 kə31 duŋ31,ta53 ho53 ʂan53,bəi31 juŋ31,fe24,ka31 dəi31,ka31 ʐi24,kəu24,tʂau24,kuŋ31 kuŋ31,pi31,tʂaŋ31 pi31,,pe53 tu24,tɕje55 luŋ53,pa31 au24,pla31 de24,pla31 ble24,lə53 ŋəu53,dai53 dai53,ka53 ʂiŋ53,ka31 tɕhʉ24,vəi53,lə53 vu53,nau31 nau31,ʐaŋ31,dʐəi24,ka53 ʐe53,,iu53,mɨ31,gi53,dʐa24,,ʑi31 vəi31,la24 lu31,pləi31,,ka31 pɨ31,mə31 nau31,qau53,pa55 laŋ55,po55 o55,bə55 jo55,ni55,bu55,ka53 lʉ53,ka31 ləi31,,i53,mu31,bi55,tʉ53 tʉ31,mu31 tɕhi55 ni55,ma53 hau24,vəi24 jaŋ31 pə31 tɕi53,ki55 na53,,khu55 khu24,ɬjau24,au31,ɕja53 da31,ma53,du53,tʂɿ53,ʂəu31,ta31,pu31,mlau31,tɕhjau31,həi31,he31,kəu31,tɕhəi53,ŋəi31 tɕəi24,,ɬiu24,ŋan53
Dongxiang 东乡语,qa,soɣəi,borun,kon,jawu-,mo,irə-,,unba-,,,,quina,,iasun,kidʐəsun,ganʣɯ,ətʂən,dalɯ,məiʥiə-,sɯmula-,aji-,tʂusun,,ɢudʐun,usun,qawa,hamura-,funiʨiə-,aman,ʂɯdun,kiəliən,ɕiniə-,uila-,bəndʐə-,nuɣu-,iʥiə-,dʐadʐulu-,tʂɯna-,otʂɯ-,dʐao-,gogoɣa-,tᶳɯɢɯn,tʂənliə-,udun,udʐə-,,huntura-,kiʥiə-,,sao-,,kun,ərə,əmə,kəwosɯ,,,ana,awi,giə,,niərə,kiəliə-,ʥiəsun,fəija-,ɕiʥiə-,dʐun,,,,,ɢula-,ala-,fugu-,amitu,uadʐɯ-,,təija,ɢaɣalu-,,muɣutu,,tari-,sunɢu-,osɯ-,kaitu-,daru-,bari-,uaji-,bari-,niə-,,,baoɣa-,noɣəi,,əndəɣəi,xodun,,musɯ-,sɯdʐɯɣan,miɣa,tosun,ɕiən,moɣəi,ɢuɣəi,bosun,,,dʐaɣasun,,sala,latʂɯn,gənʣɯ,tʂɯdʐə,alima,osun,oron,,,usu,urusu-,xai,dansun,,linko,asɯman,sara,xodun,oliən,tuman,ɢura,,,kəi,fəiliə-,qalun,kuiʨiən,qosun,nəiʨiən,gundu,qan,tuliə-,funi,funiəsun,qara,tʂɯɢan,xulan,ʂɯra,noɣon,məila,fugiə,oqo,fudu,ninkiən,dʐudʐan,,aɣui,otu-,ʂɯdʐə-,,ʂɯni,gao,mao,ənbainə,ɕiəni,udu,xon,giədʐə,inmangiə-,papala-,,tudoro,ʥiərə,dəura,ənə,tərə,uira,ɢolo,qala,bi,tʂɯ,,biʥiən,ta,həla,ian,kiən,,,pusə,,,puʂɯ,,niə,ɢua,ɢuran,ʥiəran,tawun,dʐɯɣon,dolon,naiman,iəsun,haron,qoron,uʂɯ,bə,ʨiən
Tuzu 土族语,ɢar,solɢuai,varoŋ,kol,jauu-,moor,re-,,xumba-,,,,nurə,gədesə,jasə,gədesə,xelge,ɕʥauu,daalii,mude-,sana-,ajə-,ʨisə,,guʥə,ʂʣu,xavar,xamburaa-,funəsə-,ama,ʂdə,kəle,ɕinee-,ulaa-,boolʥo-,nəmpu-,de-,ʥaʥilə-,ʨinaa-,otɕə-,ɢaʥa-,kugo-,ʨigə,sonosə-,nudu,uʥe-,,ntəraa-,kədee-,,sauu-,,kun,dəde,nəne,bulaii,,,aama,aaba,ger,,nəre,kəle-,deesə,boo-,joo-,ʥiuu,,səmuda-,,,xulɢaiila-,ala-,fugu-,dəge-,maaʥə-,ʨabʥə-,tiaɢ,xɢalə-,,moɢdər,,tarə-,ləɢa-,oosə-,xaiidə-,daarə-,varə-,manta-,avu-,nee-,,,unaa-,noxuai,,ndəge,foodə,,nesə-,lauuɕə,maxa,toosə,səuul,moɢuai,xorɢuai,boosə,,,ʥaɢasə,,sala,labʥə,ɕʥauur,ʨiʥaɢ,,vesə,ɢaʥar,taʂ,,ʂdzu,orosə-,dalii,dabsə,norə,fuii,təŋgerə,sara,foodə,uloŋ,namaan,xuraa,,,kii,piile-,xaloŋ,,xoosən,neeten,kundun,ɢal,ʂdaa-,fune,funesə,xara,ʨaɢaan,fulaan,ɕira,noɢoon,mulaa,ʂge,xɢuar,ʂdur,nəŋgen,ʥuʥuan,,auu,idə-,ɕʥee-,,ɕinə,saiin,mauu,ʥob,sonə,dur,ʥil,kəʥee,niuu-,ɢarə-,,toro,dəre,dooro,ne,te,taada,xolo,anʥii,bu,ʨə,te,budaŋgula,taŋgula,teŋgula,jaan,ken,gooro,,pusa,,,guii,,nəge,ɢoor,ɢuraan,deeren,taavun,ʥirɢoon,doloon,naiiman,ʂʣən,xaran,xorən,tajin,nʥoŋ,meŋxan
Eastern Yugu 东部裕固语,ɢar,soloʁui,baruun,køl,jawə-,mør,ere-,toroo-,umba-,,,,aar,gedesən,jasən,gedesən,heleɣe,pəʤyyn,murə,mede-,bodo-,ai-,ʧusun,toloʁui,guʤyyn,həsun,χawar,amura-,usda-,aman,ʃdən,kelen,n̥ii-,yyla-,oɢʃə-,,ede-,ʤaʤil-,ʧəna-,uu-,ʤuu-,hgø-,ʧəɢən,aŋla-,nudun,eʤe-,,nda-,naa-,,suu-,,kuun,ere,pəsəɣui,mula,,,hge,baba,ger,,nere,larɣə-,diisən,hia-,χala-,ʤyyn,,χarwə-,ørgøsən-,,χulʁaila-,ala-,hgu-,amtə,maaʤə-,ʤabʧə-,tiaɢ,χuɢul-,,moχɢur,,tarə-,soŋɢo-,,χawəd-,dar-,bar-,malda-,ab-,nii-,,,buu-,noχɢui,,bala,hodən,,hunəs-,χunaɢla,maχɢan,tuusən,syyl,moʁui,χoroχɢui,byysən,,,ʤaʁasən,,sala,ɬabʤəg,ildəs,medoɢ,alma,wesən,oron,ʧəluu,,qusun,urus-,dalii,daabsən,nuur,,teŋger,sara,hodən,buləd,manaŋ,χura,,,salɢən,piile-,χaluun,,,ʧiig,kundə,,ʃdaa-,hdaa,henesən,χara,ʧaʁaan,ɬaan,ʃəra,noʁoon,baʁa,ʃge,χoɢor,rdə,nemgen,ʤuʤaan,,uuʤəm,wed-,hiʤe-,,ʃənə,sain,muu,mən,søønə,udur,hon,keʤee,nuu-,məlgə-,,hdoro,diire,duura,ene,tere,øiro,χolo,χana,bə,ʧə,tere,buda,ta,teres,ima,ken,gøørø,,pəsa,,imar,puʃə,,niɣe,ɢuur,ɢurwan,dørwen,taawən,ʤurʁuun,doloon,naiman,ʃisən,harwan,χorən,tawən,ʤuun,məŋɢan
Bao'an 保安语,χar,,,kual,iu-,mor,rə-,,mba-,,,,χuinə,,iasuŋ,gaʥiəsuŋ,helgə,kugo,daləi,madə-,səχtə-,aji-,ʨisuŋ,,guʥyŋ,suŋ,χor,hamar-,,aman,duŋ (ʂduŋ),kalaŋ,ɕine-,la-,banʥi-,numəl-,nda-,ʥiaʥial-,ʨinə-,u-,kaməl-,kugoɣo-,ʨiχaŋ,ʨiaŋlə-,nəduŋ,nʥiə-,,təra-,,,səu-,,kuŋ,erə,χutuŋ kuŋ,iaʥǐ,,,amə,abo,gər,,narə,kalə-,desuŋ,uɢualə-,ha-,ʥyŋ,,,,,ɢaləɣə-,ala-,fgu-(gu-),amtə,maʣi-,fəilə-,guaiguŋ,ɢalə-,,moχtəχ,,tarə-,ʣagə-,osi-,χitə-,darə-,uarə-,malta-,uarə-,nəi-,,,na-,noɢoi,,əndəgi,hotuŋ,,musi-,ʨiʨiχaŋ,məɢa,tosuŋ,ɕiənʨiχ,moɢəi,ɢorɢəi,bosuŋ,,,ʥilɣasuŋ,,raləɢ,labʨyŋ,ʣapo,mataχ,almaŋ,uesuŋ,saʨiə,,,sǔ,ʨiurə-,χai,dabsuŋ,χu,liŋkuo,asimaŋ,sarə,hotuŋ,mokə,u,ɢura,,,ki,fəilə-,χaluŋ,kitaŋ,χosuŋ,nəitaŋ,kuntə,χal,tuliə-,fune,homsuŋ,χəra,ʨiɢaŋ,fulaŋ,ɕira-,noɢoŋ,ʥigaŋ,fgo(go),ɢor,fudə,niŋgaŋ,ʥiʥiaŋ,,u,etə-,ʥiə-,,ɕinə,saŋ,muŋ,,sonə,udər,hoŋ,kəʨiə,inmangə-,palʥi-,,dorə,ʥiərə,ɕira,enə,tər,ʨiataŋ,ɢolo,χalə,bǔ(bə),ʨǐ,,bədə,ta,nʥasə,iaŋ,kaŋ,,,da,,,gi,,nəgə,ɢuar,ɢuraŋ,deraŋ,tawuŋ,ʥirɢuŋ,doluŋ,nəimaŋ,iəsuŋ,harwaŋ,χoroŋ,tawaraŋ,ʥyŋ,ʨiən
Mongol 蒙古语,gar,ʤuũ,baraã,xol,jabăn,ʤam,irə̆n,,ɷmbăn,,,ars,ar,gədə̆s,jas,gədə̆s,ələ̆g,obʧuu,mor,mədən̆,bɔdɔ̆n,ɛɛn,ʤɷs,tɔlgœœ,xuʤuu,us,xamăr,amrăn,uᶇɪ̆rtə̆n,am,ʃud,xəl,əᶇəən,ʏɪlăn,boolʤɪ̆n,nɷlmăn,idən̆,ʤɛʤlăn,ʧanăn,ɷɷn,ʤɷɷn,moomlŏn,ʤix,sɔnsɔ̆n,nud,uʤɪ̆n,,ɷntăn,gəbtə̆n,,sɷɷn,,xũ,ər,əm,xuuxə̆d,,,,aab,bɛɛʃɪ̆ŋ,,nər,xələ̆n,dəəs,ɷjăn,ɔjĭn,ʤuu,,bɷɷdăn,orgoos,ʤœx¸ɪ̆n,xɷlgɛɛlăn,alăn,uxə̆n,ɛɱĭd,maaʤɪ̆n,ʤɛbʧɪ̆n,tajɪ̆g,,,mɔxɔɔ,ɛᶇȡĭs,tɛŗɪ̆n,sɔŋgɔ̆n,ɷrgăn,xabdăn,darăn,atgăn,ɷxăn,,nəən,ʧɛɛlgăn,xajɪ̆n,ɷnăn,nɔxœœ,ʃɷbɷɷ,ondŏg,,,nisə̆n,xɷlgăn,max,dɔs,suul,mɔgœœ,gɔrxœœ,boos,ʃɷmɷɷl,aalʤ,ʤagăs,,salaa,nɛbʧ,undə̆s,ʤiʧɪ̆g,,obs,ɔrɔ,ʧɷlɷɷ,,ɷs,ɷrsăn,dalɛɛ,dabs,nɷɷr,œœ,təŋgə̆r,sar,ɔd,,manăŋ,bɔrɔɔ̃,,,sɛʆx¸,uȴəən,xalɷɷ̃,,xɷɷrɛɛ,nɔrɔ̆n,xund,gal,tulə̆n,ɷtaa,uns,xar,ʧagaã,ɷlaã,ʃar,nɔgɔɔ̃,bag,ix,ɔxɔ̆r,ɷrt,niŋgə̃,ʤɷʤaã,,agɷɷ,obdŏn,iʧĭn,goxʃĩ,ʃin,sɛɛ̃,mɷɷ,uᶇəər,ʃon,odor̆,ɔ̃,,nɷɷn,molxŏn,,dɔtɔ̆r,dəər,dɔɔr,ən,tər,œœr,xɔl,xaa,biɪ,ʧii,,bəd,,tədə̆n,juu,xə̃,nogoo,bogd,bas,xərbəə,jaan,biʃee,,nəg,xɔjɪ̆r,gɷrăb,dorŏb,tab,ʤɷrgaa,dɔlɔɔ,nɛɛm,jis,arăb,xœr¸,tarăg,ʤɷɷ,mɛŋg
Southwestern Mandarin (Bijie),səu42,tso42 piɛn55,iəu213 piɛn55,tuei42,tsəu42,lu213,lai21,zhuan42,you21,zang21,,p'i21,pei213,tu213,k'u21 t'əu55,ts'aŋ21 tsɿ42,kan42,,tɕiɛn55 paŋ42,,,p'a213,ɕy21,t'əu21,,,pi21 tsɿ42,,uən21,tsuei42,ia21,sai21 t'əu55,,k'u21,,,,,,,,,ər42 to55,,iɛn42 tɕin55,k'an213,,,,,,tsan213,zən21,,,,,,,,faŋ21 tsɿ42,faŋ21 tin42,,so21,,,,,,,,ta42,,,,,,,,,,,,,,,,,,,,,,,,kəu42,,tan213,,tsɿ213 paŋ42,,,zu21,fei21,,,,sai21 tsɿ42,uən21 tsɿ42,tsai21 tsu55,y21,,,i21,,xua55,su42 ko42,t'sau42,,,sa55,suei42,,xai42,iɛn21,fu21,su213 lin21,,y21 liaŋ213,ɕin55 ɕin55,yn21,,y42,luei21,,foŋ55,,,,,,,xo42,,,xuei55,xai21,pai21,xoŋ21,xuaŋ21,lu21,ɕiau42,ta213,tuan42,ts'aŋ21,po21,xəu213,tsai21,k'uan55,t'oŋ213 ləu42,,,,xau42,,,,t'ai213,,,to42,,,,,,tsɿ55,a213,,,,ŋo42,li42,la55,ŋo42 mən55,li42 mən55,la55 mən55,,,,,,,,pu21,,i21,ər213,san55,sɿ213,v42,lu21,tɕ'i21,pa21,tɕiəu42,sɿ21,ər213 sɿ21,v42 sɿ21,i213 pai21,i21 tɕ'iɛn55
"Gelao, Hongfeng",po43 po43,pa43 m̥a43,pa43 ŋəu13,pa43 χəu43,hye33,to55 χən43,luŋ31,ʔue43,,ʔno13,ŋ̥55 nɛ31,pa43 χo13,ʔa43 liaŋ31 khuŋ55,,ʔa43 la13,pa43 sɛ55,pa43 ɬiau55,pa43 ʦɿ55,ʔa43 ɡuŋ43 pa43,ʔla44,dyai31,liu31,bai13,pa43 χa13,ʔa43 ʑau31,ʔa43 saŋ43,pa43 ŋua13,,mɛ13 ʣɿ13,pa43 bai31,ma43 huaŋ43,ma43 mɪ31,sau43,ȵie13,,,khi43,,tiaŋ13,ʁuŋ43,ɕa13,,pha43,ȵ̥i43,pa43 ɕiu43,qha43,,ŋie13,khau13,,ɕuai13,zau31,ʔa43 ɣəu43,pu55 ho55,ma43 wa43,li13,pu55 po55,ma43 wa43,mie31,wa13,pa43 χɛ43,,lei55 nɛ31,ʑuai13,,nai31,pi13,,ty13 diuŋ31,,,qho44,,jin31,ɡun31,bai43,ɡa13,tɪ44,,,χau43,,,,,,,,,hɛ44,,,,ɣua43,tio13,ʔa43 ŋ̍43,ma43 lo13,laŋ31 ɕaŋ43,,pa43 χəu55,hy13,,ʔo55,,ʔa43 ʨhie13,ma43 ŋəu31,ma43 ɡa43,ma43 ɕai43,ma43 ɣuaŋ31,ma43 za31,ma43 liu31,,,lai31,ʔa43 ʦha43,ŋəu43,laŋ31,ʔlo43,to55 nɛ31,ʔa43 ʔlui55 wo31,lei55 sa43 sa43 wo31,ŋ̍55,suai43,ŋ̍55 lia13,ȵau31,m̥aŋ43 sai43,ʔa43 diuŋ31 ɕi43,ɣui31,ma43 lai31 ʔau13,lei55 lau31,hu55,ɣau13 lia13,mm31,ɣui31 laŋ31,,ɣuaŋ31,ho13,ɬuŋ44,sɛ13,xəu13,ʔȵa44,xi43,hye43,pei44,χaŋ43 hye43,,liaŋ31,ʔau13,lɛ13,wa31,sai43,dia43,ɬiuŋ43,ʔȵaŋ44,ɣie43,ʕau43,ləu31,ʦɿ13,khuan43,,,ʔiu44,wa31,ʔie43,dy13,,vei31 diuŋ31,ma43 ɣua43,ɡuai31,,,,ʔaŋ43,,,,naŋ43,,lie31,ʔaŋ43 liu43,,ʔa43 ʑi44,ʔa43 m̍31,ʔɛ43,ʔa43 tie43,ʔa43 xie43,ʔɛ43 naŋ43 xie43,,,,,,,,ma31,ləu31,sɿ44,səu43,tɪ43,pau43,mau31,miaŋ31,tɛ43,ʕɛ31,sau13,hye13,,,χai43,ŋən31
Proto-Seko,*kaŋkaŋ,*ka-iri,*k-uanaŋ,*kokoʔ,*lao,*dalaŋ,,,,,,*kuliʔ,*keboʔ,*balambaŋ,*buu:,,,*susu,,,,,*raa:,*baak,*barako:,*biluhak,*ìloŋ,*mi-na-naha,,*puduk,*anisi,*lila:,*mi-taha,,*ti-loa:,,*kande:,,,*maN-enuŋ,*maN-kekiʔ,*sùruʔ,*taliŋa,,*mata,*maN-ita,,,*ma-turu,,*m-esoŋ,,,*muane,,*anak,,,,,*rasaŋ,*atuʔ,*kona:,*maN-oa,,,,,,*maN-pana:,,,*mu-ma-nau,,*mate,,,,,*maN-bika,*pa-taruŋ,,,,,*tuho:,*kambaŋ,,,,*maN-balaʔ,,*t-um-utu,,,*aso,*manok,*tùlu,*hulu,*paniʔ,,*balesu,*isi,,,*saha,,*kutu,,*laŋka:-laŋka:,*uruŋ,,,*dauŋ,*oaʔ,*buŋa,*hoa:,,,*hatu,*hùŋiŋ,*uhai,,*tasik,*sia,,,*laŋiʔ,*hulaŋ,*bintoeŋ,*kahuŋ,*ambuŋ,*uraŋ,,,,,,,,,,*api,*maN-tunu,,,*ma-lotoŋ,*ma-busa:,*ma-lea:,,,,,,,,,,*ba-luaʔ,*sai,,*ma-tua:,,,,,*heŋi,*àlo,,,*miN-ka-buni,,,*i-laliŋ,*i-aho,,,,,*ka-rao:,,,*dio,,,,,*aka,,,,,*ia (na),,,,,*i-dua,*i-tàlu,*ùpaʔ,*lima,*ùnuŋ,*pitu,*ka-roa-a:,*ka-mesa-a:,*pulo:,,,*atuʔ,*sàbu
Qabiao (Phó Là),qami4,ming4,mhwat5,qacung4,sê4,xAn1,pjang1,khwaj1,Vơj3,lê3 loj3,qahân2,bong1,lhăw3,mhôk5,lak5,saj3,tăp5,ʔwâj4,mha4,lhăw3,ciơm4,law2,qa3,zhô4,qê1,săm1,qatAng3,,,măn2,swang1,mi3,săw1,zjak2,,,kân1,Nin3,,hâm3,zăm2,kân1 ʔwâj4,qa zA3,cak2,tê1,tăj5,jiw3,ʔăw4,ʔăw4,,tăng3,căw4,tơzaw3,qapa4,qamăj2,qajươ3,pê4 siơ1,sjaw1,maj2,pê4,nhing1,qaphwang3,ne2,lhăj1,sak5 ne2,kăn1,tjam3,ngât2,Vân2 rưng3,Njơ3,lăj3 zhăj3,lăj3,qep5,lăj3 rhăj3,tiơ1,ʔăj1,,năn3,tăj3,qalơ3,pân4,lơn3,Vak2,tăp5,,baw3,,qatjak5,,quơt5,sư2,phaj3,,,lhjang1,mha1,nuk2,qhăj1,hwăn4,paGươ3,bjang1,qa năj3,ʔjaw3,nin3,sAt5,lê4,pa4 pa1,qanăn1,qaNjăng3,ku4 raw4,ʔjaw3 pjaw3,mu4 khêng2,qA4,be1,cjang1,qatung3,mjak2,cA3,ʔuơt5,pjaw3,coj4 ʔot5,ʔong3,lhê1,xaj4,qaNu3,song1,zưng3,pê3 mân4,tan1,qalung3,qamwak2,qamjat2 qhăw5,săw4,mân4 zong2,lăj3 tơlip2,qazâw4,,ʔwân4,swat2,kA4,,khjan1,pâj1,lhê1,qatok2,tăw4,ljăm1,lin3,njang1,Nin2,zing2,nwaj3,du4,,kươw1,tơGươ2,tê nê3,tjap5,kwang4,qazăj2,mjaw4 tê3 Gươ2,qangân3,zung4,lăng1 ʔăj1,mhe3 mhjaw3,,pơlăm1 plăm1,Vân3,mjaj3,,,,qôj3,kuơng4 kuơng5,nhwak5,băng3,năj4,ʔo4 ti3,tu3,khăj3,,kăw1,mi3,kư1,tu3,tăw1,tô1,cư3 mhaj4,njaw2,,,ta3,,,năm2,cja1,cja3,sê2,tăw1,pê1,mA3,nhăm1,tu1,zư3,sja4,pât5,,,zAn4 cja5,tAng3
Gelao (Heijiaoyan),,,,,vu33,kuŋ44,muŋ31,,,,,,pu44,,ku33 tɑŋ55,,,,,klɑu44,,,plɑ31,pu33 kei44,tɕɯ31,,,,,,pɛ44,,,ȵi31,,,hɑ55,,ten43,,,,nti31 tsu31,,,,,,,,tu44,,hen55,,,,,,mɑ24,pɑ24,kɛ44,,ȵe43,,ɕe44,,,,,,,kɑ43,,zen24,,,,su33,mu33 tɛ44,,,,tɑu31,,,,,,tɑ55,,sen44,ho44,,,tɑŋ44,heŋ55,,hen43,mɛ24,,plei44,,ȵɑu44,nie31,,mɑ55 ŋu42,,tsɛ31,,,,,,mu33 nti31,,tsau44,,,ɿu43,peŋ24,,eŋ44,klɛ55,,,,,,tɑ31,,,,men31,mu33 zo31 kɑ43,,vɛ31,,tsɑu44,tɕen55,,piɑu44,,pɛ44,,,,,u43,plɑ31,,,ku43,ɿie31,,,,,,,zɛ44,,,,,,,,tɑ31 kɛ43,pi33,,,ɿu31,ɿɑ31,,phɑ55,,nɛ43,,,,,ei43,muŋ31,,,,,,,,,,,,,,sɿ44,sɑ44,tuu44,pu44,,,,,so55,,,,,
Laha,ma2,,,,,hôn5,,,,,,,ew4,lôŋ5,,,,,ba1,,,bla2,,pom4,,śạm5,,,,mul1,cuŋ3,,śo5,ñit1,,,,,,,,,,,ta3,,,,,,tut4,jưn4,khôn2,,,,,,,,,,,,,,,bli2,,,,,,phən2,phən5,,,,,,,,,,,,,,,,,,,,,,,,,,,lạj6,,mal1,,,,,,,bla2,,,,,baal2,,,,com3,ngạj5,uŋ6,,,,,khḍôŋ1,then5,ḍan2,kluŋ2,,muk1 klu6,jạl2,,la4 lal1,vạn2,,,,,,,pơj3,,khwạn1,thợw4,,,,ŋil3,,,,,,,,,,,,,,,,,kan3,vạn5,phiŋ5,,,,,,ợw1,ñun1,,,,,,,,,,,,,,,,,,,,,cạm6,śa5,tợw3,pa3,ha6,hôk4,cêt4,pet4,kạw6,śêp4,,,cạm6 hoj3,cạm6 phạn1
Proto-Manide-Alabat,,,,,,,,,,,,,,,*beyán,,,,*mugmúg-en,,,*taláw,,,,,,,,,,*katlúb,*ságak,*ʔíbil,*tegʔák,*luntáb,,,,,,,*sewéŋ,,,,,,*ʔátay,,*séŋol,,,,,,*laláki,*bakés,*<um>ináʔ,*<um>amáʔ,,,,*kadaʔ,,,,,,,,,,,,,,,,,*ma-sudsúd,,,,,,,,,,,,,,,,,,*gitgít,,,,,,,*béʔek,*bukbúk,,*peléŋot,,,*búkes,,,,,*gaʔán,,*lemák,,*ʔ<ag>etʔét,,,,,,,,,,,,*gemés,,*kildáp,*hiʔnéw,,,,,,,,*tuʔúk,,,*ma-diklém,*ma-límʔat,,,,,,*bu-buktít,*hu-húnat,,,,*be-belág,,,,,,,,,*degáw,,,,,,,,,,,*kagíyan,,*nadá,,,,,,,*huaʔnu,,,,,,,,,*heʔsá,,,,,,,,,,,,,
Proto-Lolo-Burmese,g-lak L,,,,,,,,,,,*ʔ-guk L,*ka 2,*ʔ-wik L,*rəw 2,*wu 1,*sin 1,,,*šey 2,*m-daŋ 1,,,*ʔu 2,*m-liŋ 1,,,*C-sak L,*nam 1,,*džway 1,,*ray 1,*ŋəw 1,*C-pat L,,dža 2,*m-gʷya 2,,*m-daŋ 1,,*tšuk L,*ʔ-na 2,*gla 2,*s-myak H,*mraŋ 1,,*yip L,,*s-mak H,,*ʔ-rap L,*tsaŋ 1,,*mi 2,*za 2,,,,,*yim 1,,*ʔ-miŋ 1,,*ʔ-kyak H,,*rak L,*k-rap H,,,,,*kəw 2,,*səy 1,*dat L,,,*da 1,*m-dzi:t L,*tak H,,,,,,*C-pwap L,,,,,*pwaŋ 3,,,,*kʷəy 2,*k-rak H,*ʔu 3,*ʔ-məw 1,*duŋ 1,*byam 1,*k-r-wak H,,,*m-ba 2,*bəw 2,*di 1,*san 1,*ʔ-bik L,,*ŋa 2,*pəy 2,*ʔ-gak L,,,,,*s-yəy 2,,*ʔ-rak L,,*rəy 1,*swan 1,,*tsa 2,,,*məw 2,*s-la 3,*ʔ-grəy 1,*dim 1,džan 1,,,,*s-ləy 1,*s-mut H,,*ʔ-klak H,*ʔ-gaŋ 1,,,*s-mey 2,*ʔ-duk L,*kəw 2,,*s-nak H,*plu 1,*ʔ-ni 1,,,*ʔ-zəy 1,*k-ri(y) 2,,,*ba 2,,*ʔ-gyiŋ 2,,*ts(y)a 1,,,,*ʔ-na 1,,,,,,,*ʔ-wak L,,,,,,,,,*wəy 2,,*ŋa 1,*naŋ 1,*zaŋ2,,,,,*su 1,,*ka 1,,,,*ma 2,,*ʔ-dik L,*ʔ-nit,*sum 2,*b-ləy 2,*ŋa 2,,*ʔ-nit,*ʔ-rit L,*gəw 2,*tsay 1,,,,
