Language,hand,left,right,leg/foot,to walk,road/path,to come,to turn,to swim,dirty,dust,skin,back,belly,bone,intestines,liver,breast,shoulder,"to know, be knowledgeable",to think,to fear,blood,head,neck,hair,nose,to breathe,"to sniff, smell",mouth,tooth,tongue,to laugh,to cry,to vomit,to spit,to eat,to chew,to cook,to drink,to bite,to suck,ear,to hear,eye,to see,to yawn,to sleep,to lie down,to dream,to sit,to stand,person/human being,man/male,woman/female,child,husband,wife,mother,father,house,thatch/roof,name,to say,rope,"to tie up, fasten",to sew,needle,to hunt,to shoot,"to stab, pierce",to hit,to steal,to kill,"to die, be dead","to live, be alive",to scratch,"to cut, hack",stick/wood,to split,sharp,"dull, blunt",to work,to plant,to choose,to grow,to swell,to squeeze,to hold,to dig,to buy,"to open, uncover","to pound, beat",to throw,to fall,dog,bird,egg,feather,wing,to fly,rat,meat/flesh,fat/grease,tail,snake,worm (earthworm),louse,mosquito,spider,fish,rotten,branch,leaf,root,flower,fruit,grass,earth/soil,stone,sand,water,to flow,sea,salt,lake,woods/forest,sky,moon,star,cloud,fog,rain,thunder,lightning,wind,to blow,warm,cold,dry,wet,heavy,fire,to burn,smoke,ash,black,white,red,yellow,green,small,big,short,long,thin,thick,narrow,wide,"painful, sick","shy, ashamed",old,new,good,"bad, evil","correct, true",night,day,year,when?,to hide,to climb,at,"in, inside",above,below,this,that,near,far,where?,I,thou,he/she,we,you,they,what?,who?,other,all,and,if,how?,"no, not",to count,One,Two,Three,Four,Five,Six,Seven,Eight,Nine,Ten,Twenty,Fifty,One Hundred,One Thousand
Dawera-Daweloor,'imol,,,'tilol,'ləʋant,'allol,'ləma,,'wellai,,,'ontʰɛlol,,'apiol,'rusol,,'raləmoll,'dudkol,,'matkʰ,,,'raiol,'radlol,rok'rokol,'motol,'udol,,,'uwol,'idol,'maiol,'lal,ɛ'likiv,lɛmutʰ,'lapər,'ləweʋ,,,'mimil,'ləkikʰ,,'kliol,'wɛkli,'matol,'kʰita,,lɛ'milla,,'moliɛl,'wakrei,'lɛpri,'eʃiol,'muliol,'watol,'allol,'dawei,'amme,'ilei,'dawol,'umol,,wu'lɛtalol,,'wa:,,,,,,,,,m'puliei,'mat,,'weiru,,,,mʷɛm'merel,,,,,,,,,,,,,,'lɛd,'adkol,'malol,'mantilkʰ,,,'məlim,'tikus,'irselol,'lɛprul,'jiɛl,sai'tiatʰ,,'otəkʰ,ka'kakɛl,,'il,'pudɛl,,tavi'jelol,wo'jelol,,'uk,'wəbel,'waʋ,'watək,'ɛlijol,'we:,,la'rorol,'doijol,,'wur,'dartol,'wullol,'tolol,'amol,,'ulol,,,ai'liol,,'wetul,'pril,'dɛrɛl,,,'am,'tut,am'mɛdikʰ,'leʋkol,'mɛtmel,'wurwur,mɛ'mejel,'kuniŋ,'hidʒaw,,,,'plavəlɛl,mə'lidlid,'wutəlel,,,,,'lɛmtʰu,'vikɛl,du'walɛl,,,'ləmɛl,,,,,,,mil'raləm,mila'ulol,mil'waʋ,'wɛl,'wal,wa'raral,'warlɛtʰ,mil'malle,'ai,,,'it,'o,,'ɛdika,'dejɛ,,'ramor,,,lu'malle,'tatɛl,,'mɛd,'ruv,'tɛl,'atʰ,lim,lɛm,ith,auw,siuw,dəwut,,,,
Dai,'imon,,,'hejon,nɛn'aʔat,'hannon,ɳ'mai,,ɳvɛn'aʔis,,,ot'tɛnon,,'apʔon,'ruson,,'atjon,'dutʔon,,ɛn'at,,,ra'ʔon,'unʔon,'tɛnnon,moit'on,'udon,,,'uʔon,'idon,nɛ'maʔon,ɳ'han,ɳ'havə,ɳ'mut,ap'ron,tɛm'atɳ,,,'timn,ɳve'dat,,ɳ'niʔon,'teni,'ma:ton,'nit,,'tɛm'in,,ɳ'mon,nai'tuʔ,nɛ'pri,ɛs'on,'manjon,'faton,an'on,'daivonm,am'on,ir'on,'daivon,'umon,,vɲɛt'an,,ʋah'on,,,,,,,,,ɳ'vun,ɳ'mat,,ɳviʔ'ivra,,,,nɛm'mɛrə,,,,,,,,,,,,,,nɛt'tioʔ,'aʈʰon,'manʔon,tɛn'ʔɛnon,,,ɳ'nim,mar'ton,iri'son,min'on,'iʔon,sia'saiton,,'otʔon,da'dadon,,'itnon,ɳ'puʈ,,tauvie'non,oi'jon,,wuʔ'ɛnon,'vɛvnon,'tanɲon,'watʔon,ɛn'ɲon,'vɛjon,,na'norɛn,'dɔʔon,,'ɛnʋon,'darton,'wunnon,'tnornon,'aʔmon,,'uhnon,,,su'ʔon,,'vɛtun,'riʔɲon,ɳ'ʈɛr,,,'amʔon,tu'nɛn,'matʰʔɛ'non,ɲav'ʔon,ɳ'mɛtm,ɳ'warh,ɳme'me,'kuniŋ,'hidʒaw,,,,nep'naʋt,mɛm'nit,nɛv'utnə,,,,,nɛm'tu,vi'vit,ɳ'kom,,,'mɛnʔon,,,,,,,na'ranm,na'hunɛn,na'ʋavɛn,'ʋin,ʋa'ʔin,hor'hor,war'nɛtʰ,'naman,'ai,,,'it,'oʔ,,di'dʲahe,de'jehe,,'rammor,,,ɛn'unnu,tau'vɛn,,'mɛd,'ru,'tɛn,'at,,,,,,,,,,
North Babar,'namne,,,he'inni,inata'tanna,'haʔanai,ɳ'mai,,ɳ'wɛnnai,,,u'nɛʔinai,,'apene,'runai,,a'ʔaɲa,'dutnijɛ,,ja'ʔakijai,,,'raʔanai,'unni,'onne,'mukai,'otne,,,'dioʔane,'itne,'naməne,ɳ'hanni,ɳ'naroti,in'moʔo,ɳ'nɛtivo,ɳ'weβo,,,'mimno,ɳ'wedado,,'klinnɛ,jɛ'ʔennio,'matənnɛ,jɛ'tenni,,'niʔina,,ɳ'namui,ɳ'waʔarena,ɳ'nɛpri,'ejai,'mɛɲai,'waʔai,'annai,'davɛne,'amne,'ɛnne,'davɛne,'omai,,'anai,,vi'aʔai,,,,,,,,,ɳ'wunni,ɳ'maʔi,,ɳ'weivero,,,,ɳ'nəmare,,,,,,,,,,,,,,ɳ'nɛkɲe,a'duvijai,'manija,div'kenjai,,,ɳ'nimo,'martai,'itinai,nɛ'prono,'inijai,siaʔanan'nanna,,'otijai,da'dadai,,'inai,ɳ'pure,,'kaʋnija,'viana,,'vuna,'weβəna,'kanjai,'waʔajaie,'ɛnija,'βieja,,na'nora,'dojai,,'wura,,'wona,'toʔonɲa,'mudai,,'ho:na,,,'anniai,,ɳ'vetunni,'nɛrinnu,ɳ'mɛti,,,'amijai,'tunni,a'mematɲai,'niavi,ɳ'mɛʔemmo,ɳ'worwore,ɳ'meme,'kurnai,'hidʒau,,,,ne'plavado,ɳnɛm'nido,wo'tɛnne,,,,,ɳnɛn'ɲero,'ʋiʋijɛ,'duane,,,mɛn'mɛnno,,,,,,,'ranne,na'hunvia,nera'wenna,'hija,'hejai,ho'riorijɛ,wiar'niɛte,'nomai,'jawu,,,'ita,'owu,,'dadijɛ,'dedijɛ,,ɳ'nehupno,,,'ɛtimai,ka'manne,,'mɛdɛ,'ruwu,'kini,'ato,,,,,,,,,,
South-East Babar,'lim,,,'ori,kɛ'na,'al,'mai,,kəbe'non,,,'tovul,,'apl,'ru,,'raml,'tut,,'oβre,,,'rah,'ox,'kel,'mork,'irl,,,'lor,'lil,'nom,'lɛsel,lɛx'nin,'mox,'wix,'kal,,,'miml,lax'ka,,'hlil,'rilker,'mox,'kioker,,'monit,,mu'mu,ta'kahait,'mopri,'oi,oi'mʲal,oi'bʲak,'un,oi'bjak,'um,'rɛl,oi'mʲal,'ɛm,,'non,,'wia,,,,,,,,,lɛ'bul,'moxoi,,'loik,,,,ma'mar,,,,,,,,,,,,,,'lɛt,'utʰ,mo'ɲan,tim'kɛl,,,'lɛm,'pop,'iti,'min,'i:,'le,,'ohoi,'iki,,'ɛl,lɛ'bor,,kʲa'uliol,'wia,,'wu,'weβel,'kalol,'waxai,'ili,'we,,,'toʔ,,'unt,'lalak,'wolol,'kulamol,'robok,,'uml,,,'un,,'palpan,'rirl,'mɛkʲɛr,,,'uwi,'kuhul,uwi'momot,'ubi,me'mehem,'wowor,mu'loror,la'lʲal,,,,,plɛ'lɛr,pil'pil,bo'bohol,,,,,lɛ'por,'wawai,'lɛmjal,,,mɛl'mɛl,,,,,,,'ramblɛ,'wawulɛ,ra'wawulɛ,ta'ha,'taʔanɛ,or'jori,wiar'lɛh,ɛhlɛ'mo,'um,,,'am,'ob,,'dʒai,to'i,,e'hike,,,jax'mo,'ou,,'metl,'wuru,'wɔkɛl,'wax,,,,,,,,,,
Serili,'lim,,,'ɔr,lʲɛ'la,hal'lɛ,ləm'ɔ,,lʲɛmon'on,,,to'bɛ,,'apɛl,rul'jɛ,,'ramnɛ,'tut,,lʲɛ'brɛ,,,ra'ɛ,o'o,'kɛl,mor'ʔɛ,i'rɛl,,,lhu'rɛ,'lil,'nom,lʲɛm'on,lur'ɛl,lʲɛno'o,lʲɛ'biʔi,'kal,,,lɛ'mɛn,lo'kʲa,,lil'lar,mə'ril,mɔ'ɔ,'kol,,kɛl'lil,,ləm'u,lʲɛkaʔa,lʲɛb'ri,otiha'no,o'mʲɛn,o'piʔa,'unɛ,opial'lɛ,um'nɛ,rɛl'lɛ,omʲal'lɛ,'ɛm,,'nən,,bi'ha,,,,,,,,,ləb'ul,ləmo'ʔo,,loj'hoʔo,,,,mamhar'ɛ,,,,,,,,,,,,,,'lɛt,'ut,'monɛ,ti'bukɛl,,,'lɛm,bo'piɛ,it'jɛ,mi'nɛ,il'jɛ,lɛ'ɛ,,'hoʔojɛ,a'kɛ,,'ɛl,ləpur'purhɛ,,jab'le,bia'le,,'bulje,beb'le,'kalɛ,ba'ʔaje,ili'je,'bɛ,,'ujor,'to,,'uper,lal'kɛ,'bolɛ,'ullɛ,'robuke,,omi'nɛ,,,un'ɛ,,'papantɛ,ri'rikjoli,lmɛ'kil,,,'ujɛ,'tɛkul,'ujho'boberɛ,ubi'e,mɛm'ʔɛmi,'buburɛ,lʲɛmlur'lur,lʲɛlal'lal,mom'hoi,,,,pə'lelere,mɛli'lit,bobo'ʔol,,,,,lʲɛʔorɛn'tu,barbiar'ri,lə'pɛs,,,mil'lɛ,,,,,,,'ramnɛ,hulu'lʲaul,rɛbab'le,ta'ha,təha'no,horjo'ri,bʲak'klɛlɛlɛ,itʲa'lɛ,'ui,,,a'mit,'obi,,'tʲai,'toi,,ei'kʲɛ,,,pɔpitʲɛ'ta,ka'be:,,mɛt'ɛl,'buru,bok'kɛl,bo'ʔa,,,,,,,,,,
East Masela,'nim,,,'or,'mona,'al,'mai,,'movnon,,,'tove,,'apən,'ru,,'ram,'tut,,mo'vorei,,,'ra,'oke,'kɛl,'mor,'irə,,,'lor,'lil,'nom,'momol,'moklil,'muk,'mokəvi,'kan,,,'mimn,'ilparəm,,'klil,m'rel,'mok,um'kiol,,'moijin,,'mumu,'mukak,'mopri,'momo,oi'mɛl,oi'piak,'un,oi'piakmoi,'umoi,'inoi,oi'mɛlmoi,'ɛm,,'non,,'kalieo,,,,,,,,,m'puli,'mok,,'oik,,,,ma'ri,,,,,,,,,,,,,,'mɛliet,'ut,'moɲen,'kɛl,,,m'lim,'sammil,'itiei,lɛ'proron,'iljei,'le,,'ok,'kolkol,,'ɛl,'por,,ai'kevdei,i'vierne,,'vuliei,'wevel,'kal,'wak,'il,'ve,,'lor,'to,,'ura,'rowek,'vol,'kun,'rowək,,'umul,,,'un,,'palpant,'rilr,'mekil,,,'ui,'kuni,'wemotʃ,'uv,me'mekam,'vovor,lem'nonor,,,,,,'leri,lɛm'ninit,vo'vokli,,,,,po'poritʃi,'warviar,'pespes,,,'mɛlok,,,,,,,'ramne,ne'airem,'rewavəl,'talil,'tane,o'rori,'warlɛk,'nomoi,'ui,,,ki'kiʔ,'ovi,,'itʃa,'toi:,,'kikie,,,'itʃai:,'kar,,'mɛtəl,'vuru,'wɔkkɛl,'wua,,,,,,,,,,
Central Masela,'limnei,,,'lani,nɛ'lala,'allei,ɳ'mei,,'nevjɛn,,,tou'ʋije,,'apnei,'ruini,,'ɛnjei,'tutni,,'nevrei,,,'rɛe,'oke,'kɛlle,'mork,'irnei,,,'nure,'nin,'nɛmnei,nɛmɛl'miɛl,ɳ'noi,'nɛmuk,'lik,'ɛon,,,'nɛmni,ini'kiei,,'lille,'rɛnker,'monei,ɳ'kon,,'nenin,,ɳ'mejɛl,ɳ'par,'nɛpri,oi'jɛllei,o'mɛɲi,o'piaki,'ɛne,o'pianei,'ɛmne,'rɛnne,o'mɛɲi,'ɛmmei,,'nɛne,,'wɛei,,,,,,,,,'nɛni,ɳ'mokei,,'maltalei,,,,ɳ'mari,,,,,,,,,,,,,,ɳ'lɛt,ɛ'tije,mɛ'ɲɛnei,'kɛɲei,,,'illɛm,'sammil,'itni,'mɛnjei,i'riɲei,'ni,,'ojei,mɛ'wɛwei,,'inei,'porpor,,kav'ɲe,wɛ'ɲe,,'buini,'wɛβne,'kale,'waijei,'inje,'wei,,'ɛllor,'toei,,'ɛrə,'lalkei,'vole,'kunei,'roβkei,,'oməne,,,'ɛnei,,'panti,ri'rirɲei,'mɛkir,,,'ɛjei,m'kuni,owou'rijei,ɛ'βijei,'mɛmem,wo'worei,m'nonor,nɛla'leljei,nɛpla'laei,,,,plɛ'tanei,nɛm'ninit,'βonni,,,,,ɳ'por,war'βieri,'pes,,,'mɛlmɛl,,,,,,,'ramnei,ai'riem,e'ramn,'taijɛn,ta'nejɛn,jo'jori,warlɛ'talei,lo'tɛnnei,'ɛ,,,'i,'ow,,'itei,'tʃoi,,kɛ'kɛkɛm,,,'numow,'kar,,'mɛtən,'ʋuru,'wɔkɛl,'fiak,,,,,,,,,,
Emplawas,'lipe,,,'lali,lə'wokəlak,'asse,'peɛʔ,,'lɛvnun,,,'tuvijɛʔ,,'apəli,ru'wilijɛʔ,,'ukəlijɛʔ,'tutijɛʔ,,'levri,,,'re:,'okijɛʔ,'kɛsse,'murkijɛʔ,'itte,,,'lore,'lise,'nupe,'lɛmun,'luwɛk,'mokɛʔ,'lɛvik,'nun,,,'lɛp,'lillija,,'klise,'rerɛl,'mukle,'miɛlla,,'leisil,,'poje,'par,'lɛprit,,'piɛlle,'pa:ki,'une,,'ume,'rile,,'immɛʔ,,'nune,,'vɛʔ,,,,,,,,,'ləwuli,'muk,,'makəli,,,,'mari,,,,,,,,,,,,,,'lauvela,'utiɛʔ,mu'ɲɛlle,'kɛllijɛʔ,,,'sem,'mɛlloke,'itijɛʔ,'lɛprol,'iririje,li'likəme,,'okije,'hijɛʔ,,'ile,'pur,,'osiɛʔ,'wɛlli,,'wuiliɛʔ,'wevlɛʔ,'kale,wa'kijɛʔ,'ilijɛʔ,'veɛʔ,,'unor,'toɛʔ,,'wo:re,'lalkijɛʔ,'wosɛʔ,'kule,'rovka,,'opɛʔ,,,'usiɛʔ,,'patti,'pris,u'tuwvɛʔ,,,'ujɛʔ,'kuli,'ujo mut'tijɛʔ,'uvijɛʔ,pe'kami,'wori,'polori,'plalai,mo'moji,,,,'plerli,'piliti,'wokəli,,,,,'por,war'vieri,'tʷali,,,'mɛlle,,,,,,,lo:'rapɛʔ,lo:'ariɛpɛʔ,lo:'koro,'i,'nɛʔ,or'juri,'watɛki,'lo:mo,'nu,,,'ik,'o,,'itita,'toji,,ir'pumuti,,,'numɛʔ,'kar,,'mɛt,'wuru,'wokɛl,'βiɛk,,,,,,,,,,
Tela-Masbuar,'itmi,,,'one,ɳbo'nak,'anne,ɳ'mai,,nev'nuni,,,'tubiɛ,,'apni,a'ruɲɛ,,'ukne,'tutni,,nev're,,,'rɛɲɛ,'oke,'kene,'toɲe,'irne,,,'nɔre,'nine,'nomne,ne'muni,nek'nian,na'mokʰ,ne'βik,'on,,,'nɛmnə,ɳ'niɲɛ,,ke'nine,nu'kain,'mukni,ɳ'kon,,nen'nin,,ɳmoi'jak,m'pɛr,'nepri,'otije,om'mene,op'paki,'une,op'peni,'omi,'ine,om'kuni,'imɛ,,'nunmu,,'kaɲɛ,,,,,,,,,'nenɛ,'mu:,,'nevr,,,,'maru,,,,,,,,,,,,,,'netnɛ,'nutiɛ,'mune,tev'kɛn,,,ɳ'nem,'popiə,'itɲɛ,'melje,'irʲe,ne'nikmə,,'okɛ,mom'mobe,,'i:ne,m'poru,,no'ukənɛ,'wɛniə,,'βuɲɛ,'wɛvni,'kane,'wake,'inje,'vejei,,'noroni,'toe,,'wore,'naŋkʰɛ,'reme,'kunnɛ,'ammei,,'omne,,,'une,,'panti,'prin,me'ɛkni,,,'uje,me'kukni,'obrie,'obie,'mekami,'woru,nemno'nore,nepna'nai,'məmoi,,,,pə'nɛri,nemi'nitə,'wokəni,,,,,ɳ'por,war'βiɛri,tu'ani,,,men'menɛ,,,,,,,'ramni,'wauni,'koroni,'ijɛ,ta'nejei,o'riori,war'neki,'nomme,'ui,,,'ikir,'oβi,,'tio,te'ʔoi,,iri'mujɛ,,,ɳbut'nuimʲe,'karim,,'metnu,wo'ru,wo'ken,vi'ɛkʰ,,,,,,,,,,
Imroing,lim'mute,,,ol'mute,'kenah,'anne,'moi,,mou'luli,,,'kulimo,,a'pɛlmu,'rulije,,ra'mɛlmu,tutu'mute,,'owu,,,re'ɛmo,o'kamu,kɛl'lemu,'to:mo,ir'lɛmmu,,,lo'remu,lil'mute,'nummu,mo'muni,mokə'lenu,mo'moku,mo'wiku,o'naitu,,,'mɛməle,'minei,,'klilmu,nu'kainu,muku'mute,m'konei,,mə'nino,,mu'jɛlle,'pero,'mopri,'oliɛʔ,o'meli,o'paki,u'nɛmmu,o'pemu,'ume,'ile,om'kummu,'imme,,'nunmu,,'wɛ:,,,,,,,,,'meli,muko'tienu,,le'veru,,,,mare'tallei,,,,,,,,,,,,,,m'lɛtɲɛ,'uttie,'mune,mune'kɛllie,,,mə'lemu,'popije,'itʲije,mop'prole,i'ririje,il'likəme,,'okʰe,'atitije,,'ille,'porɛʔ,,'olje,'wɛlje,,'wuiljɛʔ,we'βəle,'kale,'wakʰe,'ilijɛʔ,'weje,,'loronu,'to:,,'wo:ru,li'anti,'reme,kowa'kowa,'louvke,,'omle,,,'unnɛʔ,,lol'patəlɛʔ,'pille,mɛ'kɛlli,,,'uje,m'kuli,'mutile,'uβije,me'mekame,wo'wore,lem'lolore,mar'mara,mot'mote,,,,pɛ'talleji,pom'keki,wo'kɛlli,,,,,porkor'tʃenu,pe'ruti,tuwa'loinu,,,lol'lɛtnɛʔ,,,,,,,ime'rame,arie'mɛlli,'koronu,'talje,'oije,ore'rieki,warlɛk'talle,'nelo:,'ui,,,'ikemʲe,'owu,,'wɛtto:,'to:i,,lika'muje,,,'apəto:,ka'rime,,'mɛtle,wo'ru,wo'keli,wo'jate,,,,,,,,,,
Pondok,lima,lalai,lawana,ai,salako,lara,dhamini,sibita,nanɡi,iraka,kubura,kalita,kahuki-da,te-da,ri-da,tanai,ati,susu-da,kabaki,patada,panɡadanɡa,mandanta,ra,katowa,koku,luɡi-da,keru,hanɡahu,hanɡudu,nɡaja-da,wo-nɡudu,lama,riki,su,muta,padainu,nɡa,panyamu,tadesana,inu-ɡi,wito,habubu,katilu,ranɡi,mata,eta,kawaka,yuda,beika,maɡadipa,nɡodu,didi,tau,mani,kawai,lakaiki,lai,misi uma,ina,ubu,uma,panɡai-ɡi,nɡara,panewi,kalari,kalare,ile,daura,patama,pane,koye,palu,kedu,pamati,mati,murika,pakau,tipuki,,pase,dakuta,karonɡa,manɡami,pamula,pedi,tubu,bau,paso,kera-ɡi,sake,si,waise,bhai,patuku,kanabu,asu,mawurunɡa,talu,wulu,kapa-na,wurunɡa,malawo,kana,kawahu-na,kiku-na,madu,lila,katuma,kanɡoba,lalawata,iya,muhunɡ,,ro-na,amu-na,wala-na,wo-na,ruta,tana,watu,korasa,wi,lei,tasika,mahi,tama,rami,awanɡ,wula,kape,karabanɡ,habuanɡ,ura,kaɡuruka,kabala,nɡilu,powi,wajala,marinɡi,marakuta,joju,buatu,api,tunu,hibu,karabuka,mati,kaka,rara,kunyi,muru,meduka,kalada-ɡa,padaka,padeta,manipisa,tebi,kisunɡ,belara,kadauka,makaya,makaweda,baru,kalonɡ,da kalonɡ,neɡe,ɡadi,ladho-ɡe,daunɡu,piranɡu,kabuni,pani,,ta padho,a deha,ha lari,ande,dalau,ta rihi,maleru,be newu,nauwa,yuna,yunaɡe,yita,yimi,sida-ɡi,apane,ayawu,heke,nɡara dukada,,,apadiɡi,,kira,sanɡi,dhodha,taula,patu,,,,,,,,,,
Kodi,limya,kaleyo,kawana,witi,halako,lara,emin,hekor,nɡani,metenɡ,karomboko,kalico,kabendo,kambu,riyo,tanaiyo,ati,huhu,karoko,peiɡinɡ,panɡadanɡo,kambohi,ruto,kataku,kahoki,lonɡɡe,iru,hunɡoto,ronɡo,ɡhoba,wunɡandu,lama,madic,hoyo,muta,la-patirun,muyo,kadakunɡ,la-pandende,inu,la-pakati,la-kabikun,ro katilu,ronɡo,mata,ico,maku,manduru,la-mduru,manɡɡanipi,londo,dende,toyo,kabani,waricoyo,lakeda,laɡhi-n,ari wenya,inya,ama,uma,runa nɡinɡo,nɡara-n,paneɡhenɡ,kaloro,patan,katu,kariho,la-kalola,pan,dakor,palu,kedu,hamati,mati,mopir,kayo,teb,tokol,likyoto,laki,wil,peɡhili,tondo,ela pico,la-bokul,mbayo,poloho,ketin danɡɡalo,kondo,kahi,bunɡɡero,bayo,ɡeɡi-n,kambu,banɡɡa,khil,talu-na,wulu,kapa-n,ler,maloɡho,kabiyo,minyo-na,kiku-n,maloloɡho,katin jolo,beyo,karanɡɡico,nɡɡenɡɡe,iɡhyo,boɡhi,kahanɡa,ru-n,amu-n,walano,wu-n,rumba,tan,watu,halayo,weyo,doro,we mahi,mahi,hombo,kandaɡhu,karamba,wul,mendun,,mahu lolo,ura,kanduko,kawiliyoko,prinɡi,prupu,mbonoh,mrinɡi,maɡharo,mbah,mbot,a'i,tunu,maha api,karomboko,metenɡ,kakonɡ,doro,rar,mor,katapa,bokol,pondok,maloyo,manipih,tembe,khi,bokol,hadu,meke,malupu,mbar,ndaha,ruha,ɡhen,huda,lodo,doyo,pir,buninɡ,detenɡ,la,ela duolo,ela no dieto,ela ndo wawa,enen,ecetu,tuke,maroyo,nɡɡek,yayo,yoyo,diyo,yica,yemi,di,payak,nɡɡara endi,ndi dihi,nɡara keho,di,apen,apeno,njodo,baɡhi,iha,duyo,talu,pot,limma,nommo,pitu,pandapoto,bandaiha,(i)ha kambulu,dhu kambulu,limma kambulu,(i)ha nɡahu,(i)ha rata
Wanukaka,lima,lalei,lawana,wihi,halaku,laranɡi,ominɡ,he'it,nɡani,pa-awuŋ,kubur,kalitu,kad'eŋa,kabu,ri,tanei,ati,huhu,kabaki,penɡu,panɡadanɡ,manɡeat,ra,katiku,koku,loɡi,iru,hanɡahu,ŋid'ih,a'a,wua-ŋidu,lɛma,malik,hou,muta,padoini,anɡu,mama,otinɡ,inunɡ,kahi,habuʔu,wokahilu,ranɡu,wo-mata,ita,kawaka,jud'a,maturu,nipi,ŋod'u,dedi,tou,moni,mawini,laked'a,la,arawei,iena,ama,uma,kabuŋu,nɡara,panewi,kalarunɡ,piŋu,kitu,pade'iu,kalola,panu,hudu,palu,kedu,hamati,mati,morik,kaja,poɡu,ai,bera,tama,kado'o,keranɡ,hamula,pedi,tobu,bau,pahu,hamanu,haka,hei,weha,bai,kabena,mana'u,ahu,mawurunɡ,tilu,wolu,kapa,wurunɡ,malawo,rou,kawahu,kaiku,madu,lila,wutu,kanɡoa,ɡeɡi,kaboku,mohunɡ,,rou,lolu,wala,wua,rutu,tana,watu,korah,wei,lai,tahik,mahinɡ,tama,omanɡ,awanɡ,wulanɡ,kapea,robanɡ,habuanɡ,uranɡ,kaɡuru,,nɡilu,pou,wajal,marinɡu,kadoku,baha,botu,api,tunu,awu,kotunɡ,metinɡ,kaka,rara,kunyi,moru,mera,bakul,padak,malai,manipih,makapal,hadanɡa,luaro,hidu,maki,kaweda,buanɡu,kalonɡ,da kalonɡ,tuanɡ,ridunɡ,lado,dounɡu,piranɡ,kabuninɡ,dehanɡ,ta,ta ronɡu,deha,nou wawa,nei,nou,marane,marou,bi,nyouwa,ou,namu,iata,nyemi,hamu,ɡiara,ɡera,heka,duka,daka,atau kanaka,ɡiki,daʔah,yapu,hanɡi,duba,tilu,patu,lima,namu,pitu,walu,hiwa,habulu,dua kabulu,lima kabulu,haŋahu,hariwu
Anakalang,lima,lalai,lawana,wihi,halako,lara,aminya,hebut,nɡani,marihak,kubur,kalitu,kadhenɡa,kabu,ri,tanai,ati,susu,kabhaki,penɡu,panɡadanɡ,manɡedat,ra,katiku,koku,loɡi,kiru,hanɡahu,hanɡudu,aba,nɡidu,lama,riki,hau,muta,padainu,anɡu,panyamu,kadetanɡ,inu,pawitu,habubu,kahilu,ranɡu,mata,ita,kawaka,yuda,,maɡadipa,nɡodu,dedi,tau,moni,mawini,lakeda,la,ihi uma,ina,ama,uma,kabunɡu,nɡara,panewi,laiku,laiku,ila,daura,patamanɡ,pana,huji,palu,kedu,pamati,mati,muruk,pakau,poɡu,,bera,dakut,bobul,rama,pamula,pedi,tubu,bhau,pahu,pamano,haka,hi,waiha,bhei,tuku,kanabu,ahu,mawurunɡ,tilu,wulu,kapa,wurunɡ,malau,rau,boka,kaiku,madu,lila,wutu,kanɡoba,kalawat ɡeɡi,iyanɡu,wou,kahanɡa,rou ai,amu,wala,wua,rutu,tana,watu,kora,wei,lei,tahuk,mahi,tama,rami,awanɡ,wula,kape,habuanɡ,habuanɡ,uranɡ,kaɡuruk,kabala,nɡilu,puwi,wajal,marinɡu,marakut,joju,buatu,api,tunu,hibu,karabuk,metinɡu,kaka,rara,kuni,moru,merah,bakul,padak,madheta,manipa,tebi,hadipal,ɡelanɡ,hidu,makaya,kaweda,buanɡu,kalonɡ,da kalonɡ,,ridunɡ,ladu,daunɡu,piranɡ,kabuni,detanɡ,ta,nu da,nu deta,nu wawa,nei,nei lou,marani,maleru,be yaya,nuwa,au,,duta,nyiemi,duda,ɡanaya,ɡieraya,heka,nɡara duka,nɡera,baka lanɡa,ɡahamanaina,da'ama,kira,hainɡi,dhuadha,tilu,patu,,,,,,,,,,
