ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY
917	58_see	None	NanSang	Nan Sang	jew	jew	j e w	ruma1248	1409	24.019728	97.819736	
918	59_eat	None	NamHsan	Namhsan	hɔːm	hɔːm	h ɔː m		1336	22.965064	97.163239	
919	59_eat	None	KhunHawt	Khun Hawt	hɔːm	hɔːm	h ɔː m		1336	22.965064	97.163239	
920	59_eat	None	HtanHsan	Htan Hsan	hɔm	hɔm	h ɔ m		1336	22.675133	97.289942	
921	59_eat	None	PangKham	Pangkham	hɔːm	hɔːm	h ɔː m		1336	22.672097	97.161167	
922	59_eat	None	ManLoi	Man Loi	hɔːm	hɔːm	h ɔː m		1336	22.636019	97.139264	
923	59_eat	None	MengDan	Meng Dan	hɔːm	hɔːm	h ɔː m	khan1274	1336	24.296522	98.379886	
924	59_eat	None	ChuDongGua	Chu Dong Gua	hoːm	hoːm	h oː m		1336	24.330889	98.393125	
925	59_eat	None	XiangZhaiTang	Xiang Zhai Tang	hoːm	hoːm	h oː m	ruma1248	1336	24.323819	98.556639	
926	59_eat	None	PongNuea	Pong Nuea	hoːm	hoːm	h oː m		1336	20.321525	99.866817	
927	59_eat	None	NyaungGone	Nyaung Gone	hom	hom	h o m		1336	20.635025	96.545772	
928	59_eat	None	NoeLae	Noe Lae	hom	hom	h o m		1336	19.941803	99.044742	
929	59_eat	None	BanPaw	Ban Paw	hom	hom	h o m		1336	21.311225	99.557550	
930	59_eat	None	ChaYeQing	Cha Ye Qing	hoːm	hoːm	h oː m		1336	24.305717	98.463661	
931	59_eat	None	GuangKa	Guang Ka	hoːm	hoːm	h oː m	ruma1248	1336	24.065714	97.796281	
932	59_eat	None	MangBang	Mang Bang	hom	hom	h o m	ruma1248	1336	24.416392	98.399078	
933	59_eat	None	NanSang	Nan Sang	hoːm	hoːm	h oː m	ruma1248	1336	24.019728	97.819736	
934	60_drink	None	NamHsan	Namhsan	ɗiaŋ	ɗiaŋ	ɗ i a ŋ		1401	22.965064	97.163239	
935	60_drink	None	KhunHawt	Khun Hawt	tiaŋ	tiaŋ	t i a ŋ		1401	22.965064	97.163239	
936	60_drink	None	HtanHsan	Htan Hsan	ɗiaŋ	ɗiaŋ	ɗ i a ŋ		1401	22.675133	97.289942	
937	60_drink	None	PangKham	Pangkham	ɗiaŋ	ɗiaŋ	ɗ i a ŋ		1401	22.672097	97.161167	
938	60_drink	None	ManLoi	Man Loi	ɗiaŋ	ɗiaŋ	ɗ i a ŋ		1401	22.636019	97.139264	
939	60_drink	None	MengDan	Meng Dan	diaŋ	diaŋ	d i a ŋ	khan1274	1401	24.296522	98.379886	
940	60_drink	None	ChuDongGua	Chu Dong Gua	diaŋ	diaŋ	d i a ŋ		1401	24.330889	98.393125	
941	60_drink	None	XiangZhaiTang	Xiang Zhai Tang	diaŋ	diaŋ	d i a ŋ	ruma1248	1401	24.323819	98.556639	
942	60_drink	None	PongNuea	Pong Nuea	diaŋ	diaŋ	d i a ŋ		1401	20.321525	99.866817	
943	60_drink	None	NyaungGone	Nyaung Gone	diak	diak	d i a k		1401	20.635025	96.545772	
944	60_drink	None	NoeLae	Noe Lae	diaŋ	diaŋ	d i a ŋ		1401	19.941803	99.044742	
945	60_drink	None	BanPaw	Ban Paw	diaŋ	diaŋ	d i a ŋ		1401	21.311225	99.557550	
946	60_drink	None	ChaYeQing	Cha Ye Qing	ʨoŋ	ʨoŋ	tɕ o ŋ		1401	24.305717	98.463661	
947	60_drink	None	GuangKa	Guang Ka	ʨoŋ	ʨoŋ	tɕ o ŋ	ruma1248	1401	24.065714	97.796281	
948	60_drink	None	MangBang	Mang Bang	ʨoŋ	ʨoŋ	tɕ o ŋ	ruma1248	1401	24.416392	98.399078	
949	60_drink	None	NanSang	Nan Sang	ʨoŋ	ʨoŋ	tɕ o ŋ	ruma1248	1401	24.019728	97.819736	
950	61_spit	None	NamHsan	Namhsan	bɛɁ	bɛɁ	b ɛ ʔ		1440	22.965064	97.163239	
951	61_spit	None	KhunHawt	Khun Hawt	baic	baic	b a i c		1440	22.965064	97.163239	
952	61_spit	None	HtanHsan	Htan Hsan	baic	baic	b a i c		1440	22.675133	97.289942	
953	61_spit	None	PangKham	Pangkham	paɁ	paɁ	p a ʔ		1440	22.672097	97.161167	
954	61_spit	None	ManLoi	Man Loi	paiɁ ɓaiɁ	paiɁ ɓaiɁ	p a i ʔ + ɓ a i ʔ		1440	22.636019	97.139264	
955	61_spit	None	MengDan	Meng Dan	peʔ	peʔ	p e ʔ	khan1274	1440	24.296522	98.379886	
956	61_spit	None	ChuDongGua	Chu Dong Gua	bɛ?	bɛ?	b ɛ ʔ		1440	24.330889	98.393125	
957	61_spit	None	XiangZhaiTang	Xiang Zhai Tang	pec	pec	p e c	ruma1248	1440	24.323819	98.556639	
958	61_spit	None	PongNuea	Pong Nuea	paic	paic	p a i c		1440	20.321525	99.866817	
959	61_spit	None	NyaungGone	Nyaung Gone	păt	păt	p ă t		1440	20.635025	96.545772	
960	61_spit	None	NoeLae	Noe Lae	păc	păc	p ă c		1440	19.941803	99.044742	
961	61_spit	None	BanPaw	Ban Paw	păt	păt	p ă t		1440	21.311225	99.557550	
962	61_spit	None	ChaYeQing	Cha Ye Qing	bat	bat	b a t		1440	24.305717	98.463661	
963	61_spit	None	GuangKa	Guang Ka	bat	bat	b a t	ruma1248	1440	24.065714	97.796281	
964	61_spit	None	MangBang	Mang Bang	bat	bat	b a t	ruma1248	1440	24.416392	98.399078	
965	61_spit	None	NanSang	Nan Sang	bat	bat	b a t	ruma1248	1440	24.019728	97.819736	
966	62_breathe	None	NamHsan	Namhsan	khriɁ phә:m	khriɁ phә:m	kʰ r i ʔ + pʰ əː m		1407	22.965064	97.163239	
967	62_breathe	None	KhunHawt	Khun Hawt	kanhɔh phә:m	kanhɔh phә:m	k a nh ɔ h + pʰ əː m		1407	22.965064	97.163239	
968	62_breathe	None	HtanHsan	Htan Hsan	kәnɁɔh phәːm	kәnɁɔh phәːm	k ə n ʔ ɔ h + pʰ əː m		1407	22.675133	97.289942	
969	62_breathe	None	PangKham	Pangkham	thuj phәːm	thuj phәːm	tʰ u j + pʰ əː m		1407	22.672097	97.161167	
970	62_breathe	None	ManLoi	Man Loi	phәːm leh	phәːm leh	pʰ əː m + l e h		1407	22.636019	97.139264	
971	62_breathe	None	MengDan	Meng Dan	phəːm	phəːm	pʰ əː m	khan1274	1407	24.296522	98.379886	
972	62_breathe	None	ChuDongGua	Chu Dong Gua	həh phəːm	həh phəːm	h ə h + pʰ əː m		1407	24.330889	98.393125	
973	62_breathe	None	XiangZhaiTang	Xiang Zhai Tang	hək phəːm	hək phəːm	h ə k + pʰ əː m	ruma1248	1407	24.323819	98.556639	
974	62_breathe	None	PongNuea	Pong Nuea	hək phəːm	hək phəːm	h ə k + pʰ əː m		1407	20.321525	99.866817	
975	62_breathe	None	NyaungGone	Nyaung Gone	phəm	phəm	pʰ ə m		1407	20.635025	96.545772	
976	62_breathe	None	NoeLae	Noe Lae	hə̆k phəm	hə̆k phəm	h ə̆ k + pʰ ə m		1407	19.941803	99.044742	
977	62_breathe	None	BanPaw	Ban Paw	hə̆k phəm	hə̆k phəm	h ə̆ k + pʰ ə m		1407	21.311225	99.557550	
978	62_breathe	None	ChaYeQing	Cha Ye Qing	doh pheːm	doh pheːm	d o h + pʰ eː m		1407	24.305717	98.463661	
979	62_breathe	None	GuangKa	Guang Ka	toh phɛːm	toh phɛːm	t o h + pʰ ɛː m	ruma1248	1407	24.065714	97.796281	
980	62_breathe	None	MangBang	Mang Bang	toh phəːm	toh phəːm	t o h + pʰ əː m	ruma1248	1407	24.416392	98.399078	
981	62_breathe	None	NanSang	Nan Sang	tohphəːm	tohphəːm	t o h pʰ əː m	ruma1248	1407	24.019728	97.819736	
982	63_laugh	None	NamHsan	Namhsan	jum	jum	j u m		1355	22.965064	97.163239	
983	63_laugh	None	KhunHawt	Khun Hawt	ʥum	ʥum	dʑ u m		1355	22.965064	97.163239	
984	63_laugh	None	HtanHsan	Htan Hsan	ʥum	ʥum	dʑ u m		1355	22.675133	97.289942	
985	63_laugh	None	PangKham	Pangkham	kanɲah	kanɲah	k a n ɲ a h		1355	22.672097	97.161167	
986	63_laugh	None	ManLoi	Man Loi	kaɲah	kaɲah	k a ɲ a h		1355	22.636019	97.139264	
987	63_laugh	None	MengDan	Meng Dan	kaŋiah	kaŋiah	k a ŋ i a h	khan1274	1355	24.296522	98.379886	
988	63_laugh	None	ChuDongGua	Chu Dong Gua	kəɲajh	kəɲajh	k ə ɲ a j̊		1355	24.330889	98.393125	
989	63_laugh	None	XiangZhaiTang	Xiang Zhai Tang	kaɲah	kaɲah	k a ɲ a h	ruma1248	1355	24.323819	98.556639	
990	63_laugh	None	PongNuea	Pong Nuea	kaɲah	kaɲah	k a ɲ a h		1355	20.321525	99.866817	
991	63_laugh	None	NyaungGone	Nyaung Gone	kaɲăh	kaɲăh	k a ɲ a h		1355	20.635025	96.545772	
992	63_laugh	None	NoeLae	Noe Lae	kaɲăh	kaɲăh	k a ɲ a h		1355	19.941803	99.044742	
993	63_laugh	None	BanPaw	Ban Paw	kaɲăh	kaɲăh	k a ɲ a h		1355	21.311225	99.557550	
994	63_laugh	None	ChaYeQing	Cha Ye Qing	kəɲah	kəɲah	k ə ɲ a h		1355	24.305717	98.463661	
995	63_laugh	None	GuangKa	Guang Ka	kəɲah	kəɲah	k ə ɲ a h	ruma1248	1355	24.065714	97.796281	
996	63_laugh	None	MangBang	Mang Bang	kəɲah	kəɲah	k ə ɲ a h	ruma1248	1355	24.416392	98.399078	
997	63_laugh	None	NanSang	Nan Sang	kaɲah	kaɲah	k a ɲ a h	ruma1248	1355	24.019728	97.819736	
998	64_know	None	NamHsan	Namhsan	nap	nap	n a p		3626	22.965064	97.163239	
999	64_know	None	KhunHawt	Khun Hawt	nap	nap	n a p		3626	22.965064	97.163239	
1000	64_know	None	HtanHsan	Htan Hsan	nap	nap	n a p		3626	22.675133	97.289942	
1001	64_know	None	PangKham	Pangkham	nap	nap	n a p		3626	22.672097	97.161167	
1002	64_know	None	ManLoi	Man Loi	naɁ	naɁ	n a ʔ		3626	22.636019	97.139264	
1003	64_know	None	MengDan	Meng Dan	nap	nap	n a p	khan1274	3626	24.296522	98.379886	
1004	64_know	None	ChuDongGua	Chu Dong Gua	nap	nap	n a p		3626	24.330889	98.393125	
1005	64_know	None	XiangZhaiTang	Xiang Zhai Tang	nap	nap	n a p	ruma1248	3626	24.323819	98.556639	
1006	64_know	None	PongNuea	Pong Nuea	nap	nap	n a p		3626	20.321525	99.866817	
1007	64_know	None	NyaungGone	Nyaung Gone	năp	năp	n ă p		3626	20.635025	96.545772	
1008	64_know	None	NoeLae	Noe Lae	năp	năp	n ă p		3626	19.941803	99.044742	
1009	64_know	None	BanPaw	Ban Paw	năp	năp	n ă p		3626	21.311225	99.557550	
1010	64_know	None	ChaYeQing	Cha Ye Qing	nɔʔ	nɔʔ	n ɔ ʔ		3626	24.305717	98.463661	
1011	64_know	None	GuangKa	Guang Ka	nɔːʔ	nɔːʔ	n ɔː ʔ	ruma1248	3626	24.065714	97.796281	
1012	64_know	None	MangBang	Mang Bang	nɔːʔ	nɔːʔ	n ɔː ʔ	ruma1248	3626	24.416392	98.399078	
1013	64_know	None	NanSang	Nan Sang	naː	naː	n aː	ruma1248	3626	24.019728	97.819736	
1014	65_fear	None	NamHsan	Namhsan	ʥɔː	ʥɔː	dʑ ɔː		1419	22.965064	97.163239	
1015	65_fear	None	KhunHawt	Khun Hawt	jow	jow	j o w		1419	22.965064	97.163239	
1016	65_fear	None	HtanHsan	Htan Hsan	ʥoː	ʥoː	dʑ oː		1419	22.675133	97.289942	
1017	65_fear	None	PangKham	Pangkham	ʥoː	ʥoː	dʑ oː		1419	22.672097	97.161167	
1018	65_fear	None	ManLoi	Man Loi	ʥɔː	ʥɔː	dʑ ɔː		1419	22.636019	97.139264	
1019	65_fear	None	MengDan	Meng Dan	ʥoː	ʥoː	dʑ oː	khan1274	1419	24.296522	98.379886	
1020	65_fear	None	ChuDongGua	Chu Dong Gua	joː	joː	j oː		1419	24.330889	98.393125	
1021	65_fear	None	PongNuea	Pong Nuea	jow	jow	j o w		1419	20.321525	99.866817	
1022	65_fear	None	NyaungGone	Nyaung Gone	kacua	kacua	k a c u a		1419	20.635025	96.545772	
1023	65_fear	None	NoeLae	Noe Lae	kacua	kacua	k a c u a		1419	19.941803	99.044742	
1024	65_fear	None	BanPaw	Ban Paw	jo	jo	j o		1419	21.311225	99.557550	
1025	65_fear	None	ChaYeQing	Cha Ye Qing	ʥaw	ʥaw	dʑ a w		1419	24.305717	98.463661	
1026	65_fear	None	GuangKa	Guang Ka	jaw	jaw	j a w	ruma1248	1419	24.065714	97.796281	
1027	65_fear	None	MangBang	Mang Bang	jaw	jaw	j a w	ruma1248	1419	24.416392	98.399078	
1028	65_fear	None	NanSang	Nan Sang	jaw	jaw	j a w	ruma1248	1419	24.019728	97.819736	
1029	66_sleep	None	NamHsan	Namhsan	ɁiɁ	ɁiɁ	ʔ i ʔ		1585	22.965064	97.163239	
1030	66_sleep	None	KhunHawt	Khun Hawt	Ɂiːt	Ɂiːt	ʔ iː t		1585	22.965064	97.163239	
1031	66_sleep	None	HtanHsan	Htan Hsan	ɁiɁ	ɁiɁ	ʔ i ʔ		1585	22.675133	97.289942	
1032	66_sleep	None	PangKham	Pangkham	Ɂiːt	Ɂiːt	ʔ iː t		1585	22.672097	97.161167	
1033	66_sleep	None	ManLoi	Man Loi	Ɂit	Ɂit	ʔ i t		1585	22.636019	97.139264	
1034	66_sleep	None	MengDan	Meng Dan	ʔit	ʔit	ʔ i t	khan1274	1585	24.296522	98.379886	
1035	66_sleep	None	ChuDongGua	Chu Dong Gua	ʔit	ʔit	ʔ i t		1585	24.330889	98.393125	
1036	66_sleep	None	XiangZhaiTang	Xiang Zhai Tang	ʔiʔ	ʔiʔ	ʔ i ʔ	ruma1248	1585	24.323819	98.556639	
1037	66_sleep	None	PongNuea	Pong Nuea	ʔiːʔ	ʔiːʔ	ʔ iː ʔ		1585	20.321525	99.866817	
1038	66_sleep	None	NyaungGone	Nyaung Gone	ʔiʔ	ʔiʔ	ʔ i ʔ		1585	20.635025	96.545772	
1039	66_sleep	None	NoeLae	Noe Lae	ɁiɁ	ɁiɁ	ʔ i ʔ		1585	19.941803	99.044742	
1040	66_sleep	None	BanPaw	Ban Paw	ʔit	ʔit	ʔ i t		1585	21.311225	99.557550	
1041	66_sleep	None	ChaYeQing	Cha Ye Qing	ɁiɁ	ɁiɁ	ʔ i ʔ		1585	24.305717	98.463661	
1042	66_sleep	None	GuangKa	Guang Ka	ɁiɁ	ɁiɁ	ʔ i ʔ	ruma1248	1585	24.065714	97.796281	
1043	66_sleep	None	MangBang	Mang Bang	ɁiɁ	ɁiɁ	ʔ i ʔ	ruma1248	1585	24.416392	98.399078	
1044	66_sleep	None	NanSang	Nan Sang	ɁiɁ	ɁiɁ	ʔ i ʔ	ruma1248	1585	24.019728	97.819736	
1045	67_scratch	None	NamHsan	Namhsan	graːɁ	graːɁ	g r aː ʔ		1436	22.965064	97.163239	
1046	67_scratch	None	KhunHawt	Khun Hawt	kraːjɁ	kraːjɁ	k r aː j ʔ		1436	22.965064	97.163239	
1047	67_scratch	None	HtanHsan	Htan Hsan	kraːjɁ	kraːjɁ	k r aː j ʔ		1436	22.675133	97.289942	
1048	67_scratch	None	PangKham	Pangkham	kriah	kriah	k r i a h		1436	22.672097	97.161167	
1049	67_scratch	None	ManLoi	Man Loi	kriaɁ	kriaɁ	k r i a ʔ		1436	22.636019	97.139264	
1050	67_scratch	None	MengDan	Meng Dan	boʔ	boʔ	b o ʔ	khan1274	1436	24.296522	98.379886	
1051	67_scratch	None	ChuDongGua	Chu Dong Gua	boʔ	boʔ	b o ʔ		1436	24.330889	98.393125	
1052	67_scratch	None	XiangZhaiTang	Xiang Zhai Tang	bouɁ	bouɁ	b o u ʔ	ruma1248	1436	24.323819	98.556639	
1053	67_scratch	None	PongNuea	Pong Nuea	bouɁ	bouɁ	b o u ʔ		1436	20.321525	99.866817	
1054	67_scratch	None	NyaungGone	Nyaung Gone	bouʔ	bouʔ	b o u ʔ		1436	20.635025	96.545772	
1055	67_scratch	None	NoeLae	Noe Lae	bouɁ	bouɁ	b o u ʔ		1436	19.941803	99.044742	
1056	67_scratch	None	BanPaw	Ban Paw	bouɁ	bouɁ	b o u ʔ		1436	21.311225	99.557550	
1057	67_scratch	None	ChaYeQing	Cha Ye Qing	ɓok	ɓok	ɓ o k		1436	24.305717	98.463661	
1058	67_scratch	None	GuangKa	Guang Ka	pok	pok	p o k	ruma1248	1436	24.065714	97.796281	
1059	67_scratch	None	MangBang	Mang Bang	pok	pok	p o k	ruma1248	1436	24.416392	98.399078	
1060	67_scratch	None	NanSang	Nan Sang	kabaːn	kabaːn	k a b aː n	ruma1248	1436	24.019728	97.819736	
1061	68_die	None	NamHsan	Namhsan	jam	jam	j a m		1494	22.965064	97.163239	
1062	68_die	None	KhunHawt	Khun Hawt	jam	jam	j a m		1494	22.965064	97.163239	
1063	68_die	None	HtanHsan	Htan Hsan	jam	jam	j a m		1494	22.675133	97.289942	
1064	68_die	None	PangKham	Pangkham	jam	jam	j a m		1494	22.672097	97.161167	
1065	68_die	None	ManLoi	Man Loi	jaːm	jaːm	j aː m		1494	22.636019	97.139264	
1066	68_die	None	MengDan	Meng Dan	ʥam	ʥam	dʑ a m	khan1274	1494	24.296522	98.379886	
1067	68_die	None	ChuDongGua	Chu Dong Gua	jam	jam	j a m		1494	24.330889	98.393125	
1068	68_die	None	XiangZhaiTang	Xiang Zhai Tang	jam	jam	j a m	ruma1248	1494	24.323819	98.556639	
1069	68_die	None	PongNuea	Pong Nuea	jam	jam	j a m		1494	20.321525	99.866817	
1070	68_die	None	NyaungGone	Nyaung Gone	jăm	jăm	j ă m		1494	20.635025	96.545772	
1071	68_die	None	NoeLae	Noe Lae	jăm	jăm	j ă m		1494	19.941803	99.044742	
1072	68_die	None	BanPaw	Ban Paw	jăm	jăm	j ă m		1494	21.311225	99.557550	
1073	68_die	None	ChaYeQing	Cha Ye Qing	ʥɔːm	ʥɔːm	dʑ ɔː m		1494	24.305717	98.463661	
1074	68_die	None	GuangKa	Guang Ka	ʥɔːm	ʥɔːm	dʑ ɔː m	ruma1248	1494	24.065714	97.796281	
1075	68_die	None	MangBang	Mang Bang	jɔm	jɔm	j ɔ m	ruma1248	1494	24.416392	98.399078	
1076	68_die	None	NanSang	Nan Sang	jɔm	jɔm	j ɔ m	ruma1248	1494	24.019728	97.819736	
1077	69_sit	None	NamHsan	Namhsan	mɔɁ	mɔɁ	m ɔ ʔ		1416	22.965064	97.163239	
1078	69_sit	None	KhunHawt	Khun Hawt	moɁ	moɁ	m o ʔ		1416	22.965064	97.163239	
1079	69_sit	None	HtanHsan	Htan Hsan	mɔɁ	mɔɁ	m ɔ ʔ		1416	22.675133	97.289942	
1080	69_sit	None	PangKham	Pangkham	mɔŋ	mɔŋ	m ɔ ŋ		1416	22.672097	97.161167	
1081	69_sit	None	ManLoi	Man Loi	mɔŋ	mɔŋ	m ɔ ŋ		1416	22.636019	97.139264	
1082	69_sit	None	MengDan	Meng Dan	ŋoːj	ŋoːj	ŋ oː j	khan1274	1416	24.296522	98.379886	
1083	69_sit	None	ChuDongGua	Chu Dong Gua	ŋoːj	ŋoːj	ŋ oː j		1416	24.330889	98.393125	
1084	69_sit	None	XiangZhaiTang	Xiang Zhai Tang	kɔj	kɔj	k ɔ j	ruma1248	1416	24.323819	98.556639	
1085	69_sit	None	PongNuea	Pong Nuea	tuic	tuic	t u i c		1416	20.321525	99.866817	
1086	69_sit	None	NyaungGone	Nyaung Gone	tuc	tuc	t u c		1416	20.635025	96.545772	
1087	69_sit	None	NoeLae	Noe Lae	tuc	tuc	t u c		1416	19.941803	99.044742	
1088	69_sit	None	BanPaw	Ban Paw	tut	tut	t u t		1416	21.311225	99.557550	
1089	69_sit	None	ChaYeQing	Cha Ye Qing	Ɂak	Ɂak	ʔ a k		1416	24.305717	98.463661	
1090	69_sit	None	GuangKa	Guang Ka	Ɂɔk	Ɂɔk	ʔ ɔ k	ruma1248	1416	24.065714	97.796281	
1091	69_sit	None	MangBang	Mang Bang	Ɂɔk	Ɂɔk	ʔ ɔ k	ruma1248	1416	24.416392	98.399078	
1092	69_sit	None	NanSang	Nan Sang	Ɂak	Ɂak	ʔ a k	ruma1248	1416	24.019728	97.819736	
1093	70_stand	None	NamHsan	Namhsan	ʥәŋ	ʥәŋ	dʑ ə ŋ		1442	22.965064	97.163239	
1094	70_stand	None	KhunHawt	Khun Hawt	ʥaŋ	ʥaŋ	dʑ a ŋ		1442	22.965064	97.163239	
1095	70_stand	None	HtanHsan	Htan Hsan	ʥaŋ	ʥaŋ	dʑ a ŋ		1442	22.675133	97.289942	
1096	70_stand	None	PangKham	Pangkham	ʨaŋ	ʨaŋ	tɕ a ŋ		1442	22.672097	97.161167	
1097	70_stand	None	ManLoi	Man Loi	ʨaŋ	ʨaŋ	tɕ a ŋ		1442	22.636019	97.139264	
1098	70_stand	None	MengDan	Meng Dan	ʨaŋ	ʨaŋ	tɕ a ŋ	khan1274	1442	24.296522	98.379886	
1099	70_stand	None	ChuDongGua	Chu Dong Gua	ʥaŋ	ʥaŋ	dʑ a ŋ		1442	24.330889	98.393125	
1100	70_stand	None	XiangZhaiTang	Xiang Zhai Tang	ʨɔŋ	ʨɔŋ	tɕ ɔ ŋ	ruma1248	1442	24.323819	98.556639	
1101	70_stand	None	PongNuea	Pong Nuea	ʨɔŋ	ʨɔŋ	tɕ ɔ ŋ		1442	20.321525	99.866817	
1102	70_stand	None	NyaungGone	Nyaung Gone	cɔk	cɔk	c ɔ k		1442	20.635025	96.545772	
1103	70_stand	None	NoeLae	Noe Lae	cɔŋ	cɔŋ	c ɔ ŋ		1442	19.941803	99.044742	
1104	70_stand	None	BanPaw	Ban Paw	cɔŋ	cɔŋ	c ɔ ŋ		1442	21.311225	99.557550	
1105	70_stand	None	ChaYeQing	Cha Ye Qing	ʥaŋ	ʥaŋ	dʑ a ŋ		1442	24.305717	98.463661	
1106	70_stand	None	GuangKa	Guang Ka	ʥɔŋ	ʥɔŋ	dʑ ɔ ŋ	ruma1248	1442	24.065714	97.796281	
1107	70_stand	None	MangBang	Mang Bang	ʥɔŋ	ʥɔŋ	dʑ ɔ ŋ	ruma1248	1442	24.416392	98.399078	
1108	70_stand	None	NanSang	Nan Sang	ʥɔŋ	ʥɔŋ	dʑ ɔ ŋ	ruma1248	1442	24.019728	97.819736	
1109	71_falltodrop	None	NamHsan	Namhsan	ʥɔh	ʥɔh	dʑ ɔ h		1280	22.965064	97.163239	
1110	71_falltodrop	None	KhunHawt	Khun Hawt	ʥoh	ʥoh	dʑ o h		1280	22.965064	97.163239	
1111	71_falltodrop	None	HtanHsan	Htan Hsan	ʥɔh	ʥɔh	dʑ ɔ h		1280	22.675133	97.289942	
1112	71_falltodrop	None	PangKham	Pangkham	ʨoh	ʨoh	tɕ o h		1280	22.672097	97.161167	
1113	71_falltodrop	None	ManLoi	Man Loi	ʨɔh	ʨɔh	tɕ ɔ h		1280	22.636019	97.139264	
1114	71_falltodrop	None	MengDan	Meng Dan	ʨɔh	ʨɔh	tɕ ɔ h	khan1274	1280	24.296522	98.379886	
1115	71_falltodrop	None	ChuDongGua	Chu Dong Gua	ʥɔh	ʥɔh	dʑ ɔ h		1280	24.330889	98.393125	
1116	71_falltodrop	None	PongNuea	Pong Nuea	ʨouh	ʨouh	tɕ o u h		1280	20.321525	99.866817	
1117	71_falltodrop	None	NyaungGone	Nyaung Gone	couh	couh	c o u h		1280	20.635025	96.545772	
1118	71_falltodrop	None	NoeLae	Noe Lae	coh	coh	c o h		1280	19.941803	99.044742	
1119	71_falltodrop	None	BanPaw	Ban Paw	couh	couh	c o u h		1280	21.311225	99.557550	
1120	71_falltodrop	None	ChaYeQing	Cha Ye Qing	ʥɔh	ʥɔh	dʑ ɔ h		1280	24.305717	98.463661	
1121	71_falltodrop	None	GuangKa	Guang Ka	ʥoh	ʥoh	dʑ o h	ruma1248	1280	24.065714	97.796281	
1122	71_falltodrop	None	MangBang	Mang Bang	ʥoh	ʥoh	dʑ o h	ruma1248	1280	24.416392	98.399078	
1123	71_falltodrop	None	NanSang	Nan Sang	ʥoh	ʥoh	dʑ o h	ruma1248	1280	24.019728	97.819736	
1124	72_give	None	NamHsan	Namhsan	dɛh	dɛh	d ɛ h		1447	22.965064	97.163239	
1125	72_give	None	KhunHawt	Khun Hawt	daih	daih	d a i h		1447	22.965064	97.163239	
1126	72_give	None	HtanHsan	Htan Hsan	daih	daih	d a i h		1447	22.675133	97.289942	
1127	72_give	None	PangKham	Pangkham	deh	deh	d e h		1447	22.672097	97.161167	
1128	72_give	None	ManLoi	Man Loi	tɛh	tɛh	t ɛ h		1447	22.636019	97.139264	
1129	72_give	None	MengDan	Meng Dan	deh	deh	d e h	khan1274	1447	24.296522	98.379886	
1130	72_give	None	ChuDongGua	Chu Dong Gua	dɛh	dɛh	d ɛ h		1447	24.330889	98.393125	
1131	72_give	None	XiangZhaiTang	Xiang Zhai Tang	tajh	tajh	t a j̊	ruma1248	1447	24.323819	98.556639	
1132	72_give	None	PongNuea	Pong Nuea	taih	taih	t a i h		1447	20.321525	99.866817	
1133	72_give	None	NyaungGone	Nyaung Gone	taih	taih	t a i h		1447	20.635025	96.545772	
1134	72_give	None	NoeLae	Noe Lae	taih	taih	t a i h		1447	19.941803	99.044742	
1135	72_give	None	BanPaw	Ban Paw	taih	taih	t a i h		1447	21.311225	99.557550	
1136	72_give	None	ChaYeQing	Cha Ye Qing	dɛh	dɛh	d ɛ h		1447	24.305717	98.463661	
1137	72_give	None	GuangKa	Guang Ka	dɛh	dɛh	d ɛ h	ruma1248	1447	24.065714	97.796281	
1138	72_give	None	MangBang	Mang Bang	dɛh	dɛh	d ɛ h	ruma1248	1447	24.416392	98.399078	
1139	72_give	None	NanSang	Nan Sang	dɛh	dɛh	d ɛ h	ruma1248	1447	24.019728	97.819736	
1140	73_rubhardwithbothhands	None	NamHsan	Namhsan	sakuaɁ	sakuaɁ	s a k u a ʔ		1449	22.965064	97.163239	
1141	73_rubhardwithbothhands	None	KhunHawt	Khun Hawt	dudit	dudit	d u d i t		1449	22.965064	97.163239	
1142	73_rubhardwithbothhands	None	HtanHsan	Htan Hsan	thutheiɁ	thutheiɁ	tʰ u tʰ e i ʔ		1449	22.675133	97.289942	
1143	73_rubhardwithbothhands	None	PangKham	Pangkham	sabɔt	sabɔt	s a b ɔ t		1449	22.672097	97.161167	
1144	73_rubhardwithbothhands	None	ManLoi	Man Loi	saɓɔɁ	saɓɔɁ	s a ɓ ɔ ʔ		1449	22.636019	97.139264	
1145	73_rubhardwithbothhands	None	MengDan	Meng Dan	thuʔɗaj	thuʔɗaj	tʰ u ʔ ɗ a j	khan1274	1449	24.296522	98.379886	
1146	73_rubhardwithbothhands	None	ChuDongGua	Chu Dong Gua	səɓɔːt ɗaj	səɓɔːt ɗaj	s ə ɓ ɔː t + ɗ a j		1449	24.330889	98.393125	
1147	73_rubhardwithbothhands	None	XiangZhaiTang	Xiang Zhai Tang	saboɁ	saboɁ	s a b o ʔ	ruma1248	1449	24.323819	98.556639	
1148	73_rubhardwithbothhands	None	PongNuea	Pong Nuea	sabɔːɁ	sabɔːɁ	s a b ɔː ʔ		1449	20.321525	99.866817	
